id,workspace_id,user_id,granted_by_user_id,name,permission_code,permission_type,active,applicable_principal_types
perm-fund-transaction-create-cash-out,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Create Cash Out,fund_transaction:create_cash_out,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fund-transaction-void,default-workspace,superadmin-001,superadmin-001,Fund Transaction: Void,fund_transaction:void,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_run-list,default-workspace,superadmin-001,superadmin-001,Expense Recognition Run: List,expense_recognition_run:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_run-create,default-workspace,superadmin-001,superadmin-001,Expense Recognition Run: Create,expense_recognition_run:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_run-read,default-workspace,superadmin-001,superadmin-001,Expense Recognition Run: Read,expense_recognition_run:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_run-update,default-workspace,superadmin-001,superadmin-001,Expense Recognition Run: Update,expense_recognition_run:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense_recognition_run-delete,default-workspace,superadmin-001,superadmin-001,Expense Recognition Run: Delete,expense_recognition_run:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_collection-list,default-workspace,superadmin-001,superadmin-001,Treasury Collection: List,treasury_collection:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_collection-create,default-workspace,superadmin-001,superadmin-001,Treasury Collection: Create,treasury_collection:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_collection-read,default-workspace,superadmin-001,superadmin-001,Treasury Collection: Read,treasury_collection:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_collection-update,default-workspace,superadmin-001,superadmin-001,Treasury Collection: Update,treasury_collection:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_collection-delete,default-workspace,superadmin-001,superadmin-001,Treasury Collection: Delete,treasury_collection:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_disbursement-list,default-workspace,superadmin-001,superadmin-001,Treasury Disbursement: List,treasury_disbursement:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_disbursement-create,default-workspace,superadmin-001,superadmin-001,Treasury Disbursement: Create,treasury_disbursement:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_disbursement-read,default-workspace,superadmin-001,superadmin-001,Treasury Disbursement: Read,treasury_disbursement:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_disbursement-update,default-workspace,superadmin-001,superadmin-001,Treasury Disbursement: Update,treasury_disbursement:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-treasury_disbursement-delete,default-workspace,superadmin-001,superadmin-001,Treasury Disbursement: Delete,treasury_disbursement:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_billing_event-list,default-workspace,superadmin-001,superadmin-001,Supplier Billing Event: List,supplier_billing_event:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_billing_event-create,default-workspace,superadmin-001,superadmin-001,Supplier Billing Event: Create,supplier_billing_event:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_billing_event-read,default-workspace,superadmin-001,superadmin-001,Supplier Billing Event: Read,supplier_billing_event:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_billing_event-update,default-workspace,superadmin-001,superadmin-001,Supplier Billing Event: Update,supplier_billing_event:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_billing_event-delete,default-workspace,superadmin-001,superadmin-001,Supplier Billing Event: Delete,supplier_billing_event:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-profile-read,default-workspace,superadmin-001,superadmin-001,Profile: Read Own,profile:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4,5,6}"
perm-profile-update,default-workspace,superadmin-001,superadmin-001,Profile: Update Own,profile:update,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4,5,6}"
perm-communication-create,default-workspace,superadmin-001,superadmin-001,Communication: Send,communication:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4,5,6}"
perm-supplier_invoice-list,default-workspace,superadmin-001,superadmin-001,Supplier Invoice: List,supplier_invoice:list,PERMISSION_TYPE_ALLOW,true,"{1,2,5,6}"
perm-supplier_invoice-create,default-workspace,superadmin-001,superadmin-001,Supplier Invoice: Create,supplier_invoice:create,PERMISSION_TYPE_ALLOW,true,"{1,2,5,6}"
perm-delegate-switch_client,default-workspace,superadmin-001,superadmin-001,Delegate: Switch Acting-As Client,delegate:switch_client,PERMISSION_TYPE_ALLOW,true,{4}
perm-delegate-switch_supplier,default-workspace,superadmin-001,superadmin-001,Delegate: Switch Acting-As Supplier,delegate:switch_supplier,PERMISSION_TYPE_ALLOW,true,{6}
perm-document-list,default-workspace,superadmin-001,superadmin-001,Document: List,document:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4,5,6}"
perm-conversation-create,default-workspace,superadmin-001,superadmin-001,Conversation: Create,conversation:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-conversation-read,default-workspace,superadmin-001,superadmin-001,Conversation: Read,conversation:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-conversation-list,default-workspace,superadmin-001,superadmin-001,Conversation: List,conversation:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-conversation-update,default-workspace,superadmin-001,superadmin-001,Conversation: Update,conversation:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-conversation-delete,default-workspace,superadmin-001,superadmin-001,Conversation: Delete,conversation:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-conversation_post-create,default-workspace,superadmin-001,superadmin-001,Conversation Post: Create,conversation_post:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-conversation_post-read,default-workspace,superadmin-001,superadmin-001,Conversation Post: Read,conversation_post:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-conversation-triage_all,default-workspace,superadmin-001,superadmin-001,Conversation: Triage All,conversation:triage_all,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-triage_all,default-workspace,superadmin-001,superadmin-001,Work Request: Triage All,work_request:triage_all,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client_workspace_user-create,default-workspace,superadmin-001,superadmin-001,Client Workspace User: Create,client_workspace_user:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client_workspace_user-read,default-workspace,superadmin-001,superadmin-001,Client Workspace User: Read,client_workspace_user:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client_workspace_user-update,default-workspace,superadmin-001,superadmin-001,Client Workspace User: Update,client_workspace_user:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client_workspace_user-delete,default-workspace,superadmin-001,superadmin-001,Client Workspace User: Delete,client_workspace_user:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-client_workspace_user-list,default-workspace,superadmin-001,superadmin-001,Client Workspace User: List,client_workspace_user:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_workspace_user-create,default-workspace,superadmin-001,superadmin-001,Subscription Workspace User: Create,subscription_workspace_user:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_workspace_user-read,default-workspace,superadmin-001,superadmin-001,Subscription Workspace User: Read,subscription_workspace_user:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_workspace_user-update,default-workspace,superadmin-001,superadmin-001,Subscription Workspace User: Update,subscription_workspace_user:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_workspace_user-delete,default-workspace,superadmin-001,superadmin-001,Subscription Workspace User: Delete,subscription_workspace_user:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_workspace_user-list,default-workspace,superadmin-001,superadmin-001,Subscription Workspace User: List,subscription_workspace_user:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_seat-create,default-workspace,superadmin-001,superadmin-001,Subscription Seat: Create,subscription_seat:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_seat-read,default-workspace,superadmin-001,superadmin-001,Subscription Seat: Read,subscription_seat:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_seat-update,default-workspace,superadmin-001,superadmin-001,Subscription Seat: Update,subscription_seat:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_seat-delete,default-workspace,superadmin-001,superadmin-001,Subscription Seat: Delete,subscription_seat:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_seat-list,default-workspace,superadmin-001,superadmin-001,Subscription Seat: List,subscription_seat:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-create,default-workspace,superadmin-001,superadmin-001,Work Request: Create,work_request:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-work_request-read,default-workspace,superadmin-001,superadmin-001,Work Request: Read,work_request:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-work_request-list,default-workspace,superadmin-001,superadmin-001,Work Request: List,work_request:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-work_request-update,default-workspace,superadmin-001,superadmin-001,Work Request: Update,work_request:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-delete,default-workspace,superadmin-001,superadmin-001,Work Request: Delete,work_request:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-create_internal,default-workspace,superadmin-001,superadmin-001,Work Request: Create Internal,work_request:create_internal,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-resolve,default-workspace,superadmin-001,superadmin-001,Work Request: Resolve,work_request:resolve,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request-submit,default-workspace,superadmin-001,superadmin-001,Work Request: Submit,work_request:submit,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-work_request-assign,default-workspace,superadmin-001,superadmin-001,Work Request: Assign,work_request:assign,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request_type-create,default-workspace,superadmin-001,superadmin-001,Work Request Type: Create,work_request_type:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request_type-read,default-workspace,superadmin-001,superadmin-001,Work Request Type: Read,work_request_type:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request_type-list,default-workspace,superadmin-001,superadmin-001,Work Request Type: List,work_request_type:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request_type-update,default-workspace,superadmin-001,superadmin-001,Work Request Type: Update,work_request_type:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-work_request_type-delete,default-workspace,superadmin-001,superadmin-001,Work Request Type: Delete,work_request_type:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation-create,default-workspace,superadmin-001,superadmin-001,Evaluation: Create,evaluation:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation-read,default-workspace,superadmin-001,superadmin-001,Evaluation: Read,evaluation:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation-update,default-workspace,superadmin-001,superadmin-001,Evaluation: Update,evaluation:update,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation-delete,default-workspace,superadmin-001,superadmin-001,Evaluation: Delete,evaluation:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation-list,default-workspace,superadmin-001,superadmin-001,Evaluation: List,evaluation:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation-sign_off,default-workspace,superadmin-001,superadmin-001,Evaluation: Sign Off,evaluation:sign_off,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation-dashboard,default-workspace,superadmin-001,superadmin-001,Evaluation: Dashboard,evaluation:dashboard,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation-triage_all,default-workspace,superadmin-001,superadmin-001,Evaluation: Triage All,evaluation:triage_all,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template-create,default-workspace,superadmin-001,superadmin-001,Evaluation Template: Create,evaluation_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template-read,default-workspace,superadmin-001,superadmin-001,Evaluation Template: Read,evaluation_template:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template-update,default-workspace,superadmin-001,superadmin-001,Evaluation Template: Update,evaluation_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template-delete,default-workspace,superadmin-001,superadmin-001,Evaluation Template: Delete,evaluation_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template-list,default-workspace,superadmin-001,superadmin-001,Evaluation Template: List,evaluation_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template_item-create,default-workspace,superadmin-001,superadmin-001,Evaluation Template Item: Create,evaluation_template_item:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template_item-read,default-workspace,superadmin-001,superadmin-001,Evaluation Template Item: Read,evaluation_template_item:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template_item-update,default-workspace,superadmin-001,superadmin-001,Evaluation Template Item: Update,evaluation_template_item:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template_item-delete,default-workspace,superadmin-001,superadmin-001,Evaluation Template Item: Delete,evaluation_template_item:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_template_item-list,default-workspace,superadmin-001,superadmin-001,Evaluation Template Item: List,evaluation_template_item:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle-create,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle: Create,evaluation_cycle:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle-read,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle: Read,evaluation_cycle:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle-update,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle: Update,evaluation_cycle:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle-delete,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle: Delete,evaluation_cycle:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle-list,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle: List,evaluation_cycle:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_response-create,default-workspace,superadmin-001,superadmin-001,Evaluation Response: Create,evaluation_response:create,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation_response-read,default-workspace,superadmin-001,superadmin-001,Evaluation Response: Read,evaluation_response:read,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation_response-update,default-workspace,superadmin-001,superadmin-001,Evaluation Response: Update,evaluation_response:update,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation_response-delete,default-workspace,superadmin-001,superadmin-001,Evaluation Response: Delete,evaluation_response:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_response-list,default-workspace,superadmin-001,superadmin-001,Evaluation Response: List,evaluation_response:list,PERMISSION_TYPE_ALLOW,true,"{1,2,3,4}"
perm-evaluation_cycle_member-create,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle Member: Create,evaluation_cycle_member:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle_member-read,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle Member: Read,evaluation_cycle_member:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-evaluation_cycle_member-list,default-workspace,superadmin-001,superadmin-001,Evaluation Cycle Member: List,evaluation_cycle_member:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_scheme-create,default-workspace,superadmin-001,superadmin-001,Scoring Scheme: Create,scoring_scheme:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_scheme-read,default-workspace,superadmin-001,superadmin-001,Scoring Scheme: Read,scoring_scheme:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_scheme-update,default-workspace,superadmin-001,superadmin-001,Scoring Scheme: Update,scoring_scheme:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_scheme-delete,default-workspace,superadmin-001,superadmin-001,Scoring Scheme: Delete,scoring_scheme:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_scheme-list,default-workspace,superadmin-001,superadmin-001,Scoring Scheme: List,scoring_scheme:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component-create,default-workspace,superadmin-001,superadmin-001,Scoring Component: Create,scoring_component:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component-read,default-workspace,superadmin-001,superadmin-001,Scoring Component: Read,scoring_component:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component-update,default-workspace,superadmin-001,superadmin-001,Scoring Component: Update,scoring_component:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component-delete,default-workspace,superadmin-001,superadmin-001,Scoring Component: Delete,scoring_component:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component-list,default-workspace,superadmin-001,superadmin-001,Scoring Component: List,scoring_component:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component_criteria-create,default-workspace,superadmin-001,superadmin-001,Scoring Component Criteria: Create,scoring_component_criteria:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component_criteria-read,default-workspace,superadmin-001,superadmin-001,Scoring Component Criteria: Read,scoring_component_criteria:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component_criteria-update,default-workspace,superadmin-001,superadmin-001,Scoring Component Criteria: Update,scoring_component_criteria:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component_criteria-delete,default-workspace,superadmin-001,superadmin-001,Scoring Component Criteria: Delete,scoring_component_criteria:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-scoring_component_criteria-list,default-workspace,superadmin-001,superadmin-001,Scoring Component Criteria: List,scoring_component_criteria:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale-create,default-workspace,superadmin-001,superadmin-001,Score Scale: Create,score_scale:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale-read,default-workspace,superadmin-001,superadmin-001,Score Scale: Read,score_scale:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale-update,default-workspace,superadmin-001,superadmin-001,Score Scale: Update,score_scale:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale-delete,default-workspace,superadmin-001,superadmin-001,Score Scale: Delete,score_scale:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale-list,default-workspace,superadmin-001,superadmin-001,Score Scale: List,score_scale:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale_band-create,default-workspace,superadmin-001,superadmin-001,Score Scale Band: Create,score_scale_band:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale_band-read,default-workspace,superadmin-001,superadmin-001,Score Scale Band: Read,score_scale_band:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale_band-update,default-workspace,superadmin-001,superadmin-001,Score Scale Band: Update,score_scale_band:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale_band-delete,default-workspace,superadmin-001,superadmin-001,Score Scale Band: Delete,score_scale_band:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-score_scale_band-list,default-workspace,superadmin-001,superadmin-001,Score Scale Band: List,score_scale_band:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_line-create,default-workspace,superadmin-001,superadmin-001,Job Outcome Line: Create,job_outcome_line:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_line-read,default-workspace,superadmin-001,superadmin-001,Job Outcome Line: Read,job_outcome_line:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_line-update,default-workspace,superadmin-001,superadmin-001,Job Outcome Line: Update,job_outcome_line:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_line-delete,default-workspace,superadmin-001,superadmin-001,Job Outcome Line: Delete,job_outcome_line:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_outcome_line-list,default-workspace,superadmin-001,superadmin-001,Job Outcome Line: List,job_outcome_line:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reporting_checkpoint-create,default-workspace,superadmin-001,superadmin-001,Reporting Checkpoint: Create,reporting_checkpoint:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reporting_checkpoint-read,default-workspace,superadmin-001,superadmin-001,Reporting Checkpoint: Read,reporting_checkpoint:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reporting_checkpoint-update,default-workspace,superadmin-001,superadmin-001,Reporting Checkpoint: Update,reporting_checkpoint:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reporting_checkpoint-delete,default-workspace,superadmin-001,superadmin-001,Reporting Checkpoint: Delete,reporting_checkpoint:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-reporting_checkpoint-list,default-workspace,superadmin-001,superadmin-001,Reporting Checkpoint: List,reporting_checkpoint:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group-create,default-workspace,superadmin-001,superadmin-001,Plan Group: Create,plan_group:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group-read,default-workspace,superadmin-001,superadmin-001,Plan Group: Read,plan_group:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group-update,default-workspace,superadmin-001,superadmin-001,Plan Group: Update,plan_group:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group-delete,default-workspace,superadmin-001,superadmin-001,Plan Group: Delete,plan_group:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group-list,default-workspace,superadmin-001,superadmin-001,Plan Group: List,plan_group:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group_plan-create,default-workspace,superadmin-001,superadmin-001,Plan Group Plan: Create,plan_group_plan:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group_plan-read,default-workspace,superadmin-001,superadmin-001,Plan Group Plan: Read,plan_group_plan:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group_plan-update,default-workspace,superadmin-001,superadmin-001,Plan Group Plan: Update,plan_group_plan:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group_plan-delete,default-workspace,superadmin-001,superadmin-001,Plan Group Plan: Delete,plan_group_plan:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-plan_group_plan-list,default-workspace,superadmin-001,superadmin-001,Plan Group Plan: List,plan_group_plan:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_plan_staff-create,default-workspace,superadmin-001,superadmin-001,Product Plan Staff: Create,product_plan_staff:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_plan_staff-read,default-workspace,superadmin-001,superadmin-001,Product Plan Staff: Read,product_plan_staff:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_plan_staff-update,default-workspace,superadmin-001,superadmin-001,Product Plan Staff: Update,product_plan_staff:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_plan_staff-delete,default-workspace,superadmin-001,superadmin-001,Product Plan Staff: Delete,product_plan_staff:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-product_plan_staff-list,default-workspace,superadmin-001,superadmin-001,Product Plan Staff: List,product_plan_staff:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-line_workspace_user-create,default-workspace,superadmin-001,superadmin-001,Line Workspace User: Create,line_workspace_user:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-line_workspace_user-read,default-workspace,superadmin-001,superadmin-001,Line Workspace User: Read,line_workspace_user:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-line_workspace_user-update,default-workspace,superadmin-001,superadmin-001,Line Workspace User: Update,line_workspace_user:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-line_workspace_user-delete,default-workspace,superadmin-001,superadmin-001,Line Workspace User: Delete,line_workspace_user:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-line_workspace_user-list,default-workspace,superadmin-001,superadmin-001,Line Workspace User: List,line_workspace_user:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group-create,default-workspace,superadmin-001,superadmin-001,Subscription Group: Create,subscription_group:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group-read,default-workspace,superadmin-001,superadmin-001,Subscription Group: Read,subscription_group:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group-update,default-workspace,superadmin-001,superadmin-001,Subscription Group: Update,subscription_group:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group-delete,default-workspace,superadmin-001,superadmin-001,Subscription Group: Delete,subscription_group:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group-list,default-workspace,superadmin-001,superadmin-001,Subscription Group: List,subscription_group:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_member-create,default-workspace,superadmin-001,superadmin-001,Subscription Group Member: Create,subscription_group_member:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_member-read,default-workspace,superadmin-001,superadmin-001,Subscription Group Member: Read,subscription_group_member:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_member-update,default-workspace,superadmin-001,superadmin-001,Subscription Group Member: Update,subscription_group_member:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_member-delete,default-workspace,superadmin-001,superadmin-001,Subscription Group Member: Delete,subscription_group_member:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_member-list,default-workspace,superadmin-001,superadmin-001,Subscription Group Member: List,subscription_group_member:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_workspace_user-create,default-workspace,superadmin-001,superadmin-001,Subscription Group Workspace User: Create,subscription_group_workspace_user:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_workspace_user-read,default-workspace,superadmin-001,superadmin-001,Subscription Group Workspace User: Read,subscription_group_workspace_user:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_workspace_user-update,default-workspace,superadmin-001,superadmin-001,Subscription Group Workspace User: Update,subscription_group_workspace_user:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_workspace_user-delete,default-workspace,superadmin-001,superadmin-001,Subscription Group Workspace User: Delete,subscription_group_workspace_user:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-subscription_group_workspace_user-list,default-workspace,superadmin-001,superadmin-001,Subscription Group Workspace User: List,subscription_group_workspace_user:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
